"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"21402","Viktor Ivanovych Chukarin","M","30","NA","NA","Soviet Union","URS","1952 Summer","1952","Summer","Helsinki","Gymnastics","Gymnastics Men's Individual All-Around","Gold"
"21402","Viktor Ivanovych Chukarin","M","30","NA","NA","Soviet Union","URS","1952 Summer","1952","Summer","Helsinki","Gymnastics","Gymnastics Men's Team All-Around","Gold"
"21402","Viktor Ivanovych Chukarin","M","30","NA","NA","Soviet Union","URS","1952 Summer","1952","Summer","Helsinki","Gymnastics","Gymnastics Men's Horse Vault","Gold"
"21402","Viktor Ivanovych Chukarin","M","30","NA","NA","Soviet Union","URS","1952 Summer","1952","Summer","Helsinki","Gymnastics","Gymnastics Men's Pommelled Horse","Gold"
"22438","Charles Edgar Collignon","M","30","NA","NA","France","FRA","1908 Summer","1908","Summer","London","Fencing","Fencing Men's epee, Team","Gold"
"28277","Manuel Dionisio Daz Martnez","M","30","NA","NA","Cuba","CUB","1904 Summer","1904","Summer","St. Louis","Fencing","Fencing Men's Foil, Team","Gold"
"28277","Manuel Dionisio Daz Martnez","M","30","NA","NA","Cuba","CUB","1904 Summer","1904","Summer","St. Louis","Fencing","Fencing Men's Sabre, Individual","Gold"
"28822","Francis Joseph ""Frank"" Dixon","M","30","NA","NA","Canada","CAN","1908 Summer","1908","Summer","London","Lacrosse","Lacrosse Men's Lacrosse","Gold"
"30474","Luis Jorge Duggan Ham","M","30","NA","NA","Argentina","ARG","1936 Summer","1936","Summer","Berlin","Polo","Polo Men's Polo","Gold"
"32492","Victor ""Vic"" Emery","M","30","NA","NA","Canada-1","CAN","1964 Winter","1964","Winter","Innsbruck","Bobsleigh","Bobsleigh Men's Four","Gold"
"1531","Frances Helen Aitchison (-Leisk)","F","30","NA","NA","Great Britain-1","GBR","1912 Summer","1912","Summer","Stockholm","Tennis","Tennis Mixed Doubles, Covered Courts","Silver"
"4563","Micha Antoniewicz (-Woysym)","M","30","NA","NA","Poland","POL","1928 Summer","1928","Summer","Amsterdam","Equestrianism","Equestrianism Men's Jumping, Team","Silver"
"5488","Karl Gsta sbrink","M","30","NA","NA","Sweden","SWE","1912 Summer","1912","Summer","Stockholm","Modern Pentathlon","Modern Pentathlon Men's Individual","Silver"
"6674","Sherwin Campbell Badger","M","30","NA","NA","United States-1","USA","1932 Winter","1932","Winter","Lake Placid","Figure Skating","Figure Skating Mixed Pairs","Silver"
"6868","Ernst Baier","M","30","NA","NA","Germany","GER","1936 Winter","1936","Winter","Garmisch-Partenkirchen","Figure Skating","Figure Skating Men's Singles","Silver"
"7031","Philip John Baker (-Noel-Baker)","M","30","NA","NA","Great Britain","GBR","1920 Summer","1920","Summer","Antwerpen","Athletics","Athletics Men's 1,500 metres","Silver"
"9052","George Beattie","M","30","NA","NA","Canada","CAN","1908 Summer","1908","Summer","London","Shooting","Shooting Men's Trap","Silver"
"9052","George Beattie","M","30","NA","NA","Canada","CAN","1908 Summer","1908","Summer","London","Shooting","Shooting Men's Trap, Team","Silver"
"10411","Giancarlo Bergamini","M","30","NA","NA","Italy","ITA","1956 Summer","1956","Summer","Melbourne","Fencing","Fencing Men's Foil, Individual","Silver"
"10627","Per Gunnar Brje Berlin","M","30","NA","NA","Sweden","SWE","1952 Summer","1952","Summer","Helsinki","Wrestling","Wrestling Men's Welterweight, Freestyle","Silver"
"11518","John Arthur Biller","M","30","NA","NA","United States","USA","1908 Summer","1908","Summer","London","Athletics","Athletics Men's Standing High Jump","Silver"
"11933","Jacob Carl Gustaf Herman Bjrnstrm","M","30","NA","NA","Nina","FIN","1912 Summer","1912","Summer","Stockholm","Sailing","Sailing Mixed 10 metres","Silver"
"12353","Pierre Auguste Blondiaux","M","30","NA","NA","France","FRA","1952 Summer","1952","Summer","Helsinki","Rowing","Rowing Men's Coxless Fours","Silver"
"12565","Wilhelm Richard ""Willy"" Bckl","M","30","NA","NA","Austria","AUT","1924 Winter","1924","Winter","Chamonix","Figure Skating","Figure Skating Men's Singles","Silver"
"12719","Albert Bgathy","M","30","NA","NA","Austria","AUT","1912 Summer","1912","Summer","Stockholm","Fencing","Fencing Men's Sabre, Team","Silver"
"12764","Arnold Bgli","M","30","NA","NA","Switzerland","SUI","1928 Summer","1928","Summer","Amsterdam","Wrestling","Wrestling Men's Light-Heavyweight, Freestyle","Silver"
"13144","Aksel Bonde Hansen (Bonde-)","M","30","NA","NA","Denmark","DEN","1948 Summer","1948","Summer","London","Rowing","Rowing Men's Coxless Fours","Silver"
"13627","Norman Francis Borrett","M","30","NA","NA","Great Britain","GBR","1948 Summer","1948","Summer","London","Hockey","Hockey Men's Hockey","Silver"
"15644","Miroslav Brozovi","M","30","NA","NA","Yugoslavia","YUG","1948 Summer","1948","Summer","London","Football","Football Men's Football","Silver"
"18804","Kellogg Kennon Venable Casey","M","30","NA","NA","United States","USA","1908 Summer","1908","Summer","London","Shooting","Shooting Men's Free Rifle, 1,000 Yards","Silver"
"18924","Thora Gerda Sofie Castenschiold (-Carlheim-Gyllenskld)","F","30","NA","NA","Denmark","DEN","1912 Summer","1912","Summer","Stockholm","Tennis","Tennis Women's Singles, Covered Courts","Silver"
"21402","Viktor Ivanovych Chukarin","M","30","NA","NA","Soviet Union","URS","1952 Summer","1952","Summer","Helsinki","Gymnastics","Gymnastics Men's Parallel Bars","Silver"
"21402","Viktor Ivanovych Chukarin","M","30","NA","NA","Soviet Union","URS","1952 Summer","1952","Summer","Helsinki","Gymnastics","Gymnastics Men's Rings","Silver"
"21593","Zvonko Cimermani","M","30","NA","NA","Yugoslavia","YUG","1948 Summer","1948","Summer","London","Football","Football Men's Football","Silver"
"25363","Gastone Dar","M","30","NA","NA","Italy","ITA","1948 Summer","1948","Summer","London","Fencing","Fencing Men's Sabre, Team","Silver"
"25685","Gladys Mary Davis","F","30","NA","NA","Great Britain","GBR","1924 Summer","1924","Summer","Paris","Fencing","Fencing Women's Foil, Individual","Silver"
"27401","Lon Delsarte","M","30","NA","NA","France","FRA","1924 Summer","1924","Summer","Paris","Gymnastics","Gymnastics Men's Team All-Around","Silver"
"27496","Anatoly Nikolayevich Demitkov","M","30","NA","NA","Soviet Union","URS","1956 Summer","1956","Summer","Melbourne","Canoeing","Canoeing Men's Kayak Doubles, 1,000 metres","Silver"
"31233","Paul Hans Eberhard","M","30","NA","NA","Switzerland-1","SUI","1948 Winter","1948","Winter","Sankt Moritz","Bobsleigh","Bobsleigh Men's Two","Silver"
"32154","Muhammad Osman El-Sayed","M","30","NA","NA","United Arab Republic","UAR","1960 Summer","1960","Summer","Roma","Wrestling","Wrestling Men's Flyweight, Greco-Roman","Silver"
"32985","Oscar Israel Eriksson","M","30","NA","NA","Sweden","SWE","1920 Summer","1920","Summer","Antwerpen","Shooting","Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team","Silver"
"1364","Sten Olov ""Olle"" hlund","M","31","NA","NA","Sweden","SWE","1952 Summer","1952","Summer","Helsinki","Football","Football Men's Football","Bronze"
"3493","Edward John Amoore","M","31","NA","NA","Great Britain","GBR","1908 Summer","1908","Summer","London","Shooting","Shooting Men's Small-Bore Rifle, Disappearing Target, 25 yards","Bronze"
"4968","Ermenegildo ""Gildo"" Arena","M","31","NA","NA","Italy","ITA","1952 Summer","1952","Summer","Helsinki","Water Polo","Water Polo Men's Water Polo","Bronze"
"5165","James Michael ""Jim"" Armstrong","M","31","NA","NA","Australia","AUS","1948 Summer","1948","Summer","London","Wrestling","Wrestling Men's Heavyweight, Freestyle","Bronze"
"8254","Paul Barth","M","31","NA","NA","Switzerland","SUI","1952 Summer","1952","Summer","Helsinki","Fencing","Fencing Men's epee, Team","Bronze"
"13271","Louis Victor Marie Bonniot de Fleurac","M","31","NA","NA","France","FRA","1908 Summer","1908","Summer","London","Athletics","Athletics Men's 3 mile, Team","Bronze"
"13306","Jules Joseph Bonvalet","M","31","NA","NA","Belgium","BEL","1920 Summer","1920","Summer","Antwerpen","Equestrianism","Equestrianism Men's Three-Day Event, Team","Bronze"
"13767","Leonard Francois Gerard ""Leo"" Bosschart","M","31","NA","NA","Netherlands","NED","1920 Summer","1920","Summer","Antwerpen","Football","Football Men's Football","Bronze"
"15322","Pieter Marie Johan ""Piet"" Bromberg","M","31","NA","NA","Netherlands","NED","1948 Summer","1948","Summer","London","Hockey","Hockey Men's Hockey","Bronze"
"15602","Walter William Brown","M","31","NA","NA","Australia","AUS","1956 Summer","1956","Summer","Melbourne","Canoeing","Canoeing Men's Kayak Doubles, 10,000 metres","Bronze"
"16749","John Burt","M","31","NA","NA","Scotland-3","GBR","1908 Summer","1908","Summer","London","Hockey","Hockey Men's Hockey","Bronze"
"16840","Wilhelm ""Willi"" Bsing","M","31","NA","NA","Germany","GER","1952 Summer","1952","Summer","Helsinki","Equestrianism","Equestrianism Men's Three-Day Event, Individual","Bronze"
"18263","Per Hjalmar Ludvig Carleson","M","31","NA","NA","Sweden","SWE","1948 Summer","1948","Summer","London","Fencing","Fencing Men's epee, Team","Bronze"
"18617","Wilhelm Emil Carstens","M","31","NA","NA","Favorite Hammonia-3","GER","1900 Summer","1900","Summer","Paris","Rowing","Rowing Men's Coxed Fours","Bronze"
"19089","Ferdinand Cattini","M","31","NA","NA","Switzerland","SUI","1948 Winter","1948","Winter","Sankt Moritz","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
"21141","Rodolfo Choperena Irizarri","M","31","NA","NA","Mexico","MEX","1936 Summer","1936","Summer","Berlin","Basketball","Basketball Men's Basketball","Bronze"
"24452","Cuthbert Ross Cuthbert","M","31","NA","NA","Great Britain","GBR","1924 Winter","1924","Winter","Chamonix","Ice Hockey","Ice Hockey Men's Ice Hockey","Bronze"
"26246","Luc Henri Herv Guy Gardye de la Chapelle","M","31","NA","NA","France-1","FRA","1900 Summer","1900","Summer","Paris","Tennis","Tennis Men's Doubles","Bronze"
"26771","Reindert Berend Jan ""Rein"" de Waal","M","31","NA","NA","Netherlands","NED","1936 Summer","1936","Summer","Berlin","Hockey","Hockey Men's Hockey","Bronze"
"27427","Nelson Walter Demarco Riccardi","M","31","NA","NA","Uruguay","URU","1956 Summer","1956","Summer","Melbourne","Basketball","Basketball Men's Basketball","Bronze"
"29055","William Longstreth ""Bill"" Dodge","M","31","NA","NA","United States-1","USA","1956 Winter","1956","Winter","Cortina d'Ampezzo","Bobsleigh","Bobsleigh Men's Four","Bronze"
"30937","Victor Emmanuel Duvant","M","31","NA","NA","France","FRA","1920 Summer","1920","Summer","Antwerpen","Gymnastics","Gymnastics Men's Team All-Around","Bronze"
"31810","Axel Wilhelm Ekblom","M","31","NA","NA","Sweden","SWE","1924 Summer","1924","Summer","Paris","Shooting","Shooting Men's Running Target, Double Shot, Team","Bronze"
"40","Roald Edgar Aas","M","31","NA","NA","Norway","NOR","1960 Winter","1960","Winter","Squaw Valley","Speed Skating","Speed Skating Men's 1,500 metres","Gold"
"818","Harry Lester Adams","M","31","NA","NA","United States","USA","1912 Summer","1912","Summer","Stockholm","Shooting","Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team","Gold"
"2917","Antonio Allocchio","M","31","NA","NA","Italy","ITA","1920 Summer","1920","Summer","Antwerpen","Fencing","Fencing Men's epee, Team","Gold"
"3493","Edward John Amoore","M","31","NA","NA","Great Britain","GBR","1908 Summer","1908","Summer","London","Shooting","Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team","Gold"
"3918","Erik Gsta Andersson","M","31","NA","NA","Sweden","SWE","1948 Summer","1948","Summer","London","Wrestling","Wrestling Men's Welterweight, Greco-Roman","Gold"
"5811","Charles Sydney Atkin","M","31","NA","NA","Great Britain","GBR","1920 Summer","1920","Summer","Antwerpen","Hockey","Hockey Men's Hockey","Gold"
"5959","Louis Albert Auguste-Dormeuil (Dormeuil-)","M","31","NA","NA","Carabinier-15","FRA","1900 Summer","1900","Summer","Paris","Sailing","Sailing Mixed 0.5-1 Ton","Gold"
"10541","ke Carl Magnus Bergqvist","M","31","NA","NA","Bissbi","SWE","1932 Summer","1932","Summer","Los Angeles","Sailing","Sailing Mixed 6 metres","Gold"
"12115","Gaston Frdric Blanchy","M","31","NA","NA","Olle","FRA","1900 Summer","1900","Summer","Paris","Sailing","Sailing Mixed 2-3 Ton","Gold"
"12115","Gaston Frdric Blanchy","M","31","NA","NA","Olle","FRA","1900 Summer","1900","Summer","Paris","Sailing","Sailing Mixed 2-3 Ton","Gold"
"13880","Filippo Emanuele Bottino","M","31","NA","99","Italy","ITA","1920 Summer","1920","Summer","Antwerpen","Weightlifting","Weightlifting Men's Heavyweight","Gold"
"15873","Frdric-Albert Gustave Bruynseels","M","31","NA","NA","Edelweiss II-1","BEL","1920 Summer","1920","Summer","Antwerpen","Sailing","Sailing Mixed 6 metres","Gold"
"16344","Emilio Bulgarelli","M","31","NA","NA","Italy","ITA","1948 Summer","1948","Summer","London","Water Polo","Water Polo Men's Water Polo","Gold"
"16669","Richard Desborough ""Dickie"" Burnell","M","31","NA","NA","Great Britain","GBR","1948 Summer","1948","Summer","London","Rowing","Rowing Men's Double Sculls","Gold"
"17778","Antonio Cmpolo","M","31","NA","NA","Uruguay","URU","1928 Summer","1928","Summer","Amsterdam","Football","Football Men's Football","Gold"
"17980","Luigi ""Gino"" Cantone","M","31","NA","NA","Italy","ITA","1948 Summer","1948","Summer","London","Fencing","Fencing Men's epee, Individual","Gold"
"18829","Gustav Casmir","M","31","NA","NA","Germany","GER","1906 Summer","1906","Summer","Athina","Fencing","Fencing Men's Sabre, Individual, Three Hits","Gold"
"18829","Gustav Casmir","M","31","NA","NA","Germany","GER","1906 Summer","1906","Summer","Athina","Fencing","Fencing Men's Sabre, Team","Gold"
"22494","Zeno Col","M","31","NA","NA","Italy","ITA","1952 Winter","1952","Winter","Oslo","Alpine Skiing","Alpine Skiing Men's Downhill","Gold"
"23728","Robert Arnold Crawshaw","M","31","NA","NA","Osborne Swimming Club, Manchester","GBR","1900 Summer","1900","Summer","Paris","Water Polo","Water Polo Men's Water Polo","Gold"
"23873","Eric Bertram Crockford","M","31","NA","NA","Great Britain","GBR","1920 Summer","1920","Summer","Antwerpen","Hockey","Hockey Men's Hockey","Gold"
"25047","Meldric St. Clair daLuz Vieira","M","31","NA","NA","India","IND","1952 Summer","1952","Summer","Helsinki","Hockey","Hockey Men's Hockey","Gold"
"25701","John Henry Davis, Jr.","M","31","NA","101.5","United States","USA","1952 Summer","1952","Summer","Helsinki","Weightlifting","Weightlifting Men's Heavyweight","Gold"
"27395","Charles Jules Delporte","M","31","NA","NA","Belgium","BEL","1924 Summer","1924","Summer","Paris","Fencing","Fencing Men's epee, Individual","Gold"
"29168","Peter James Dolfen","M","31","NA","NA","United States","USA","1912 Summer","1912","Summer","Stockholm","Shooting","Shooting Men's Free Pistol, 50 metres, Team","Gold"
"33361","Raymond Broadley Etherington-Smith","M","31","NA","79","Leander Club-1","GBR","1908 Summer","1908","Summer","London","Rowing","Rowing Men's Coxed Eights","Gold"
"529","Karl Gustaf Emanuel Abrahamsson","M","31","NA","NA","Sweden","SWE","1928 Winter","1928","Winter","Sankt Moritz","Ice Hockey","Ice Hockey Men's Ice Hockey","Silver"
"3009","Anders Percival ""Percy"" Almstedt","M","31","NA","NA","Elsie","SWE","1920 Summer","1920","Summer","Antwerpen","Sailing","Sailing Mixed 40 metres","Silver"
"3703","Carl Albert Andersen","M","31","NA","NA","Norway","NOR","1908 Summer","1908","Summer","London","Gymnastics","Gymnastics Men's Team All-Around","Silver"
"9382","Michael ""Mike"" Begley","M","31","NA","NA","Mound City Rowing Club-2","USA","1904 Summer","1904","Summer","St. Louis","Rowing","Rowing Men's Coxless Fours","Silver"
"10872","Romeo Bertini","M","31","NA","NA","Italy","ITA","1924 Summer","1924","Summer","Paris","Athletics","Athletics Men's Marathon","Silver"
"14460","Julius Olaissen ""Jul"" Braathe (Olaissen-)","M","31","NA","NA","Norway","NOR","1906 Summer","1906","Summer","Athina","Shooting","Shooting Men's Free Rifle, Three Positions, 300 metres, Team","Silver"
"14575","Marko Brajnovi","M","31","NA","NA","Yugoslavia","YUG","1952 Summer","1952","Summer","Helsinki","Water Polo","Water Polo Men's Water Polo","Silver"
"15911","Alexia Marie Bryn (Schien-)","F","31","NA","NA","Norway","NOR","1920 Summer","1920","Summer","Antwerpen","Figure Skating","Figure Skating Mixed Pairs","Silver"
"16069","Charles von Buchwald","M","31","NA","NA","Denmark","DEN","1912 Summer","1912","Summer","Stockholm","Football","Football Men's Football","Silver"
"16233","Hans Ulrich Eduard Bhler","M","31","NA","NA","Switzerland","SUI","1924 Summer","1924","Summer","Paris","Equestrianism","Equestrianism Men's Jumping, Team","Silver"
"16840","Wilhelm ""Willi"" Bsing","M","31","NA","NA","Germany","GER","1952 Summer","1952","Summer","Helsinki","Equestrianism","Equestrianism Men's Three-Day Event, Team","Silver"
"17029","Thomas Hedvin Byberg","M","31","NA","NA","Norway","NOR","1948 Winter","1948","Winter","Sankt Moritz","Speed Skating","Speed Skating Men's 500 metres","Silver"
"17980","Luigi ""Gino"" Cantone","M","31","NA","NA","Italy","ITA","1948 Summer","1948","Summer","London","Fencing","Fencing Men's epee, Team","Silver"
"18829","Gustav Casmir","M","31","NA","NA","Germany","GER","1906 Summer","1906","Summer","Athina","Fencing","Fencing Men's Foil, Individual","Silver"
"18829","Gustav Casmir","M","31","NA","NA","Germany","GER","1906 Summer","1906","Summer","Athina","Fencing","Fencing Men's Sabre, Individual","Silver"
"23055","Eugne Louis Auguste Cordonnier","M","31","NA","NA","France","FRA","1924 Summer","1924","Summer","Paris","Gymnastics","Gymnastics Men's Team All-Around","Silver"
"23789","Julian Gerard Creus","M","31","NA","58","Great Britain","GBR","1948 Summer","1948","Summer","London","Weightlifting","Weightlifting Men's Bantamweight","Silver"
"24484","Rudolf Cvetko","M","31","NA","NA","Austria","AUT","1912 Summer","1912","Summer","Stockholm","Fencing","Fencing Men's Sabre, Team","Silver"
"24803","Henning Johannes ""Henry"" Dafel","M","31","NA","NA","South Africa","RSA","1920 Summer","1920","Summer","Antwerpen","Athletics","Athletics Men's 4 x 400 metres Relay","Silver"
"25829","Romano Dazzi","M","31","NA","NA","Italy","ITA","1936 Summer","1936","Summer","Berlin","Art Competitions","Art Competitions Mixed Painting, Drawings And Water Colors","Silver"
"26341","Erik Patrick Honor de Laval","M","31","NA","NA","Sweden","SWE","1920 Summer","1920","Summer","Antwerpen","Modern Pentathlon","Modern Pentathlon Men's Individual","Silver"
"26670","Oscar Charles de Somville","M","31","NA","78","Royal Club Nautique de Gand","BEL","1908 Summer","1908","Summer","London","Rowing","Rowing Men's Coxed Eights","Silver"
"27395","Charles Jules Delporte","M","31","NA","NA","Belgium","BEL","1924 Summer","1924","Summer","Paris","Fencing","Fencing Men's epee, Team","Silver"
"28304","Carlos Enrique Daz Senz Valiente Bachman","M","31","NA","NA","Argentina","ARG","1948 Summer","1948","Summer","London","Shooting","Shooting Men's Rapid-Fire Pistol, 25 metres","Silver"
"29168","Peter James Dolfen","M","31","NA","NA","United States","USA","1912 Summer","1912","Summer","Stockholm","Shooting","Shooting Men's Free Pistol, 50 metres","Silver"
"30804","Albert Paul Durant","M","31","NA","NA","Belgium","BEL","1924 Summer","1924","Summer","Paris","Water Polo","Water Polo Men's Water Polo","Silver"
"32881","Leif Erichsen","M","31","NA","NA","Marmi II-1","NOR","1920 Summer","1920","Summer","Antwerpen","Sailing","Sailing Mixed 6 metres","Silver"
"32922","Aage Ingvar Eriksen","M","31","NA","NA","Norway","NOR","1948 Summer","1948","Summer","London","Wrestling","Wrestling Men's Lightweight, Greco-Roman","Silver"
"2871","Terence de la Mesa ""Terry"" Allen","M","32","NA","NA","United States","USA","1920 Summer","1920","Summer","Antwerpen","Polo","Polo Men's Polo","Bronze"
"3995","Karl Volger Andersson","M","32","NA","NA","Sweden","SWE","1928 Winter","1928","Winter","Sankt Moritz","Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","Bronze"
"9024","Alfred Ernest Beamish","M","32","NA","NA","Great Britain-2","GBR","1912 Summer","1912","Summer","Stockholm","Tennis","Tennis Men's Doubles, Covered Courts","Bronze"
"9782","Nikolay Grigoryevich Belov","M","32","NA","NA","Soviet Union","URS","1952 Summer","1952","Summer","Helsinki","Wrestling","Wrestling Men's Middleweight, Greco-Roman","Bronze"
"14120","Edouard Bourguignon","M","32","NA","NA","Belgium","BEL","1920 Summer","1920","Summer","Antwerpen","Tug-Of-War","Tug-Of-War Men's Tug-Of-War","Bronze"
"19069","Francesco Cattalinich","M","32","NA","NA","Italy","ITA","1924 Summer","1924","Summer","Paris","Rowing","Rowing Men's Coxed Eights","Bronze"
"24168","Vincenzo Cuccia","M","32","NA","NA","Italy","ITA","1924 Summer","1924","Summer","Paris","Fencing","Fencing Men's epee, Team","Bronze"
"25404","Lon Darrien","M","32","NA","NA","Belgium","BEL","1920 Summer","1920","Summer","Antwerpen","Gymnastics","Gymnastics Men's Team All-Around, Swedish System","Bronze"
"26608","douard Alphonse de Rothschild","M","32","NA","NA","Bagatelle Polo Club, Paris","FRA","1900 Summer","1900","Summer","Paris","Polo","Polo Men's Polo","Bronze"
"28032","Pierre Georges Louis Gaston d'Hugues","M","32","NA","NA","France","FRA","1906 Summer","1906","Summer","Athina","Fencing","Fencing Men's Foil, Individual","Bronze"
"30361","Roger Franois Ducret","M","32","NA","NA","France","FRA","1920 Summer","1920","Summer","Antwerpen","Fencing","Fencing Men's Foil, Individual","Bronze"
"33458","Llewellyn Blackwell Evans","M","32","NA","NA","Wales-4","GBR","1908 Summer","1908","Summer","London","Hockey","Hockey Men's Hockey","Bronze"
"3673","Olle Henrik Martin Anderberg","M","32","NA","NA","Sweden","SWE","1952 Summer","1952","Summer","Helsinki","Wrestling","Wrestling Men's Lightweight, Freestyle","Gold"
"7212","Baldo Baldi","M","32","NA","NA","Italy","ITA","1920 Summer","1920","Summer","Antwerpen","Fencing","Fencing Men's Foil, Team","Gold"
"7212","Baldo Baldi","M","32","NA","NA","Italy","ITA","1920 Summer","1920","Summer","Antwerpen","Fencing","Fencing Men's Sabre, Team","Gold"
"8422","Anatoly Vasilyevich Bashashkin","M","32","NA","NA","Soviet Union","URS","1956 Summer","1956","Summer","Melbourne","Football","Football Men's Football","Gold"
"10445","Herman Georges Berger","M","32","NA","NA","France","FRA","1908 Summer","1908","Summer","London","Fencing","Fencing Men's epee, Team","Gold"
"10838","Nils Berthelsen","M","32","NA","NA","Magda IX","NOR","1912 Summer","1912","Summer","Stockholm","Sailing","Sailing Mixed 12 metres","Gold"
"11249","Bruno Bianchi","M","32","NA","NA","Italia","ITA","1936 Summer","1936","Summer","Berlin","Sailing","Sailing Mixed 8 metres","Gold"
"11692","Rasmus Ingvald Birkeland (Olsen-)","M","32","NA","NA","Atlanta","NOR","1920 Summer","1920","Summer","Antwerpen","Sailing","Sailing Mixed 12 metres","Gold"
"11762","Peter Bischoff","M","32","NA","NA","Wannsee","GER","1936 Summer","1936","Summer","Berlin","Sailing","Sailing Mixed Two Person Keelboat","Gold"
"14840","Andreas Bang Brecke","M","32","NA","NA","Taifun","NOR","1912 Summer","1912","Summer","Stockholm","Sailing","Sailing Mixed 8 metres","Gold"
"15261","John Charles ""Jack"" Broderick","M","32","NA","NA","Canada","CAN","1908 Summer","1908","Summer","London","Lacrosse","Lacrosse Men's Lacrosse","Gold"
"15856","Hkon Brusveen","M","32","NA","NA","Norway","NOR","1960 Winter","1960","Winter","Squaw Valley","Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","Gold"
"16213","Charles G. Bugbee","M","32","NA","NA","Great Britain","GBR","1920 Summer","1920","Summer","Antwerpen","Water Polo","Water Polo Men's Water Polo","Gold"
"16454","Pasquale Buonocore","M","32","NA","NA","Italy","ITA","1948 Summer","1948","Summer","London","Water Polo","Water Polo Men's Water Polo","Gold"
"16668","Charles Desborough Burnell","M","32","NA","90","Leander Club-1","GBR","1908 Summer","1908","Summer","London","Rowing","Rowing Men's Coxed Eights","Gold"
"17453","Irving Romaro Calkins","M","32","NA","NA","United States","USA","1908 Summer","1908","Summer","London","Shooting","Shooting Men's Free Pistol, 50 yards, Team","Gold"
"17693","Colin Herbert Campbell","M","32","NA","NA","Great Britain","GBR","1920 Summer","1920","Summer","Antwerpen","Hockey","Hockey Men's Hockey","Gold"
"18257","Gustaf Vilhelm Carlberg","M","32","NA","NA","Sweden","SWE","1912 Summer","1912","Summer","Stockholm","Shooting","Shooting Men's Dueling Pistol, 30 metres, Team","Gold"
"18257","Gustaf Vilhelm Carlberg","M","32","NA","NA","Sweden","SWE","1912 Summer","1912","Summer","Stockholm","Shooting","Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres","Gold"
"18257","Gustaf Vilhelm Carlberg","M","32","NA","NA","Sweden","SWE","1912 Summer","1912","Summer","Stockholm","Shooting","Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team","Gold"
"21277","Frederick William Christian","M","32","NA","NA","Devon and Somerset Wanderers","GBR","1900 Summer","1900","Summer","Paris","Cricket","Cricket Men's Cricket","Gold"
"22764","Antonio Conte","M","32","NA","NA","Italy","ITA","1900 Summer","1900","Summer","Paris","Fencing","Fencing Men's Sabre, Masters, Individual","Gold"
"24168","Vincenzo Cuccia","M","32","NA","NA","Italy","ITA","1924 Summer","1924","Summer","Paris","Fencing","Fencing Men's Sabre, Team","Gold"
"26559","Hlne de Pourtals (Barbey-)","F","32","NA","NA","Lerina","SUI","1900 Summer","1900","Summer","Paris","Sailing","Sailing Mixed 1-2 Ton","Gold"
"27747","Andr Louis Marie Derrien","M","32","NA","NA","L'Aile VI","FRA","1928 Summer","1928","Summer","Amsterdam","Sailing","Sailing Mixed 8 metres","Gold"
"28032","Pierre Georges Louis Gaston d'Hugues","M","32","NA","NA","France","FRA","1906 Summer","1906","Summer","Athina","Fencing","Fencing Men's epee, Team","Gold"
"29243","Giuseppe Domenichelli","M","32","NA","NA","Italy","ITA","1920 Summer","1920","Summer","Antwerpen","Gymnastics","Gymnastics Men's Team All-Around","Gold"
"30349","George Ducker","M","32","NA","NA","Galt Football Club","CAN","1904 Summer","1904","Summer","St. Louis","Football","Football Men's Football","Gold"
"32489","John Emery","M","32","NA","NA","Canada-1","CAN","1964 Winter","1964","Winter","Innsbruck","Bobsleigh","Bobsleigh Men's Four","Gold"
"964","Robert Edward ""Bob"" Adlard","M","32","NA","NA","Great Britain","GBR","1948 Summer","1948","Summer","London","Hockey","Hockey Men's Hockey","Silver"
"1480","Franz Aigner","M","32","NA","107","Austria","AUT","1924 Summer","1924","Summer","Paris","Weightlifting","Weightlifting Men's Heavyweight","Silver"
"7006","Veljko Bakaun","M","32","NA","NA","Yugoslavia","YUG","1952 Summer","1952","Summer","Helsinki","Water Polo","Water Polo Men's Water Polo","Silver"
"12287","Maurice Jean Blitz","M","32","NA","NA","Belgium","BEL","1924 Summer","1924","Summer","Paris","Water Polo","Water Polo Men's Water Polo","Silver"
"15856","Hkon Brusveen","M","32","NA","NA","Norway","NOR","1960 Winter","1960","Winter","Squaw Valley","Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","Silver"
"16008","Ferdinand Lindley Augustus Buchanan","M","32","NA","NA","South Africa","RSA","1920 Summer","1920","Summer","Antwerpen","Shooting","Shooting Men's Military Rifle, Prone, 600 metres, Team","Silver"
"18257","Gustaf Vilhelm Carlberg","M","32","NA","NA","Sweden","SWE","1912 Summer","1912","Summer","Stockholm","Shooting","Shooting Men's Free Pistol, 50 metres, Team","Silver"
